RunId,DriveName,RootAbsPath,RelPath,FileName,Extension,SizeBytes,LastWriteTimeIso,IsDirectory,DocId,Url
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance","TSI Operating System","",0,"2025-11-16T16:42:19Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance","Board & Executive","",0,"2025-11-16T16:31:53Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\05. Communications","Official Templates","",0,"2025-11-16T17:00:24Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\05. Communications","Announcements","",0,"2025-11-16T17:00:09Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\05. Communications","Internal","",0,"2025-11-16T16:59:24Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\05. Communications","External","",0,"2025-11-16T16:59:41Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\04. Finance (Executive Copies Only)","Investor Pack","",0,"2025-11-16T16:58:32Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\04. Finance (Executive Copies Only)","Financial Reports","",0,"2025-11-16T16:56:54Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\04. Finance (Executive Copies Only)","Budgets","",0,"2025-11-16T16:57:29Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\04. Finance (Executive Copies Only)","Capital Raising","",0,"2025-11-16T16:58:03Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\04. Finance (Executive Copies Only)","Forecasting","",0,"2025-11-16T16:56:09Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\02. Legal folder","Compliance (1)","",0,"2025-11-16T16:52:11Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\02. Legal folder","Insurance","",0,"2025-11-16T16:52:41Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\02. Legal folder","Disputes & Claims","",0,"2025-11-16T16:53:04Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\02. Legal folder","Compliance","",0,"2025-11-16T16:51:45Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\02. Legal folder","Contracts","",0,"2025-11-16T16:50:43Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\02. Legal folder","IP & Trademarks","",0,"2025-11-16T16:51:11Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System","TSI-OS 07 - OS Change Log (Master)","",0,"2025-11-16T17:39:10Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System","TSI-OS 04 - Organisation Command Model (OCM)","",0,"2025-11-16T17:37:44Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System","TSI-OS 01 - Master Control Index (MCI)","",0,"2025-11-16T17:36:19Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System","TSI-OS 05 - Foundational Strategy Stack","",0,"2025-11-16T17:38:13Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System","TSI-OS 02 - Governance Rules for AI Assistants","",0,"2025-11-16T17:36:55Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System","TSI-OS 03 - DocControl Standard Operating Procedure (v1)","",0,"2025-11-16T17:37:14Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System","TSI-OS 08 - ACP v3 (AI Continuity Protocol)","",0,"2025-11-16T17:39:30Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System","TSI-OS 06 - AI-Integrated Workflows (Draft)","",0,"2025-11-16T17:38:49Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)","8. ARCHIVAL RULES (OS-07-E)",". ARCHIVAL RULES (OS-07-E)",0,"2025-11-17T00:49:12Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)","4. CHANGE LOG FORMAT (OS-07-A TEMPLATE)",". CHANGE LOG FORMAT (OS-07-A TEMPLATE)",0,"2025-11-17T00:47:30Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)","5. MASTER CHANGE REGISTER (OS-07-B)",". MASTER CHANGE REGISTER (OS-07-B)",0,"2025-11-17T00:47:51Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)","7. AI RULES FOR CHANGE CONTROL (OS-07-D)",". AI RULES FOR CHANGE CONTROL (OS-07-D)",0,"2025-11-17T00:48:49Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)","10. OS-07 MASTER SUMMARY",". OS-07 MASTER SUMMARY",0,"2025-11-17T00:50:06Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)","6. CHANGE IMPLEMENTATION WORKFLOW (OS-07-C)",". CHANGE IMPLEMENTATION WORKFLOW (OS-07-C)",0,"2025-11-17T00:48:14Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)","3. VERSIONING RULES (MANDATORY)",". VERSIONING RULES (MANDATORY)",0,"2025-11-17T00:47:04Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)","9. SECURITY & ACCESS CONTROL (OS-07-F)",". SECURITY & ACCESS CONTROL (OS-07-F)",0,"2026-02-25T15:35:54Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)","1. SCOPE",". SCOPE",0,"2025-11-17T00:46:10Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)","2. CHANGE CONTROL PRINCIPLES",". CHANGE CONTROL PRINCIPLES",0,"2025-11-17T00:46:38Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)","TSI-OS 04-04 — Responsibilities Matrix","",0,"2025-11-16T21:45:20Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)","TSI-OS 04-03 — Escalation Flows","",0,"2025-11-16T21:44:54Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)","TSI-OS 04-02 — Decision Authority Matrix","",0,"2025-11-16T21:44:29Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)","TSI-OS 04-01 — Command Levels","",0,"2025-11-16T21:43:58Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)","OS-01-08  TSI Divisions","",0,"2025-11-16T18:39:33Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)","OS-01-07  Training Matrix","",0,"2025-11-16T18:39:10Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)","OS-01-03  Division Leads","",0,"2025-11-16T18:37:32Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)","OS-01-01  AI Behaviour & Instruction Register (for ChatGPT continuity)","",0,"2025-11-16T18:36:07Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)","OS-01-02  Decision Control Register","",0,"2025-11-16T18:37:03Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)","OS-01-04  Document Homes","",0,"2025-11-16T18:37:56Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)","OS-01-06  OS Change Log","",0,"2025-11-16T18:38:41Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 01 - Master Control Index (MCI)","OS-01-05  Emergency OS Restore Procedure","",0,"2025-11-16T18:38:18Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack","TSI-OS 05-05 — Brand Strategy Framework","",0,"2025-11-16T23:31:27Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack","TSI-OS 05-01 — Enterprise Build Strategy","",0,"2025-11-16T23:28:38Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack","TSI-OS 05-02 — 3-Year Roadmap","",0,"2025-11-16T23:29:08Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack","TSI-OS 05-04 — Quarterly OKRs","",0,"2025-11-16T23:30:23Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack","TSI-OS 05-03 — Annual Plan Template","",0,"2025-11-16T23:29:53Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack","TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)",".0 MASTER)",0,"2025-11-18T01:20:15Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 02 - Governance Rules for AI Assistants","TSI-OS 02-02 — Command Words Register","",0,"2025-11-16T20:27:47Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 02 - Governance Rules for AI Assistants","TSI-OS 02-01 — AI CONTINUITY PROTOCOL (ACP v3)","",0,"2025-11-16T20:27:12Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 02 - Governance Rules for AI Assistants","TSI-OS 02-03 — Instruction Chain Hierarchy","",0,"2025-11-16T20:28:13Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 02 - Governance Rules for AI Assistants","TSI-OS 02-04 — AI Agent Register.gsheet",".gsheet",179,"2025-11-16T20:35:36Z",false,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)","TSI-OS 03-06 — Legal Documents Standard","",0,"2025-11-16T20:49:09Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)","TSI-OS 03-04 — Approval Workflow","",0,"2025-11-16T20:48:17Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)","TSI-OS 03-07 — Versioning Format","",0,"2025-11-16T20:49:37Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)","TSI-OS 03-01 — Naming Convention","",0,"2025-11-16T20:46:40Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)","TSI-OS 03-03 — Document Types","",0,"2025-11-16T20:47:41Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)","TSI-OS 03-05 — Execution Only Documents","",0,"2025-11-16T20:48:45Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)","TSI-OS 03-08 — Disposal & Archive Rules","",0,"2025-11-16T20:50:02Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 03 - DocControl Standard Operating Procedure (v1)","TSI-OS 03-02 — Folder Standard","",0,"2025-11-16T20:47:16Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)","3. COMMAND WORDS (MANDATORY ACP WORDS)",". COMMAND WORDS (MANDATORY ACP WORDS)",0,"2025-11-17T01:33:14Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)","5. ERROR RECOVERY  ACP v3 RESTORE PROCEDURE",". ERROR RECOVERY  ACP v3 RESTORE PROCEDURE",0,"2025-11-17T01:34:12Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)","1. SCOPE",". SCOPE",0,"2025-11-17T01:32:22Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)","4. AI FAILURE PREVENTION RULES (ZERO-DRIFT SYSTEM)",". AI FAILURE PREVENTION RULES (ZERO-DRIFT SYSTEM)",0,"2025-11-17T01:33:37Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)","7. VERSION HISTORY",". VERSION HISTORY",0,"2025-11-17T01:35:17Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)","8. SUMMARY",". SUMMARY",0,"2025-11-17T01:35:36Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)","6. SECURITY",". SECURITY",0,"2026-02-25T15:36:38Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 08 - ACP v3 (AI Continuity Protocol)","2. ACP v3 — MEMORY CHAIN (MANDATORY)",". ACP v3 — MEMORY CHAIN (MANDATORY)",0,"2025-11-17T01:32:42Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 06 - AI-Integrated Workflows (Draft)","2. Master Workflow List (OS-06-A)",". Master Workflow List (OS-06-A)",0,"2025-11-17T00:11:57Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 06 - AI-Integrated Workflows (Draft)","1. AI Workflow Architecture Overview",". AI Workflow Architecture Overview",0,"2025-11-17T00:10:28Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 06 - AI-Integrated Workflows (Draft)","5. Workflow Templates",". Workflow Templates",0,"2025-11-17T00:13:32Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 06 - AI-Integrated Workflows (Draft)","4. Security + Continuity Rules (OS-06-C)",". Security + Continuity Rules (OS-06-C)",0,"2026-02-25T15:37:06Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 06 - AI-Integrated Workflows (Draft)","3. Permissions Map (OS-06-B)",". Permissions Map (OS-06-B)",0,"2025-11-17T00:12:34Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\8. ARCHIVAL RULES (OS-07-E)","Archival Rules (OS-07-E).gdoc",".gdoc",179,"2025-11-17T01:16:55Z",false,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\4. CHANGE LOG FORMAT (OS-07-A TEMPLATE)","TSI-OS 07 — CHANGE LOG ENTRY (OFFICIAL) Template.gdoc",".gdoc",179,"2025-11-17T01:05:09Z",false,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\5. MASTER CHANGE REGISTER (OS-07-B)","MASTER CHANGE REGISTER (OS-07-B).gdoc",".gdoc",179,"2025-11-17T01:07:27Z",false,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\7. AI RULES FOR CHANGE CONTROL (OS-07-D)","AI Rules for Change Control (OS-07-D).gdoc",".gdoc",179,"2025-11-17T01:15:37Z",false,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\10. OS-07 MASTER SUMMARY","OS-07 MASTER SUMMARY.gdoc",".gdoc",179,"2025-11-17T01:20:14Z",false,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\6. CHANGE IMPLEMENTATION WORKFLOW (OS-07-C)","Change Implementation Workflow (OS-07-C).gdoc",".gdoc",179,"2025-11-17T01:09:33Z",false,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\3. VERSIONING RULES (MANDATORY)","Document Versioning Rules.gdoc",".gdoc",179,"2025-11-17T01:00:53Z",false,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\1. SCOPE","OS-07 Change Log Scope.gdoc",".gdoc",179,"2025-11-17T00:52:02Z",false,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 07 - OS Change Log (Master)\2. CHANGE CONTROL PRINCIPLES","Change Control Principles.gdoc",".gdoc",179,"2025-11-17T00:57:40Z",false,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-04 — Responsibilities Matrix","TSI-OS 04-04 — Responsibilities Matrix (v1.0).gdoc",".gdoc",179,"2025-11-16T21:51:46Z",false,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-03 — Escalation Flows","TSI-OS 04-03 — Escalation Flows (v1.0).gdoc",".gdoc",179,"2025-11-27T23:08:53Z",false,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-02 — Decision Authority Matrix","TSI-OS 04-02 — Decision Authority Matrix (v1.0).gdoc",".gdoc",179,"2025-11-16T21:47:17Z",false,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels","Level 5 Operations","",0,"2025-11-16T17:53:43Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels","Level 4 Projects","",0,"2025-11-16T17:53:27Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels","Level 3 Portfolio Leads","",0,"2025-11-16T17:53:07Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels","Level 2 Exec","",0,"2025-11-16T17:52:45Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels","Level 1 Board","",0,"2025-11-16T17:52:16Z",true,"",""
"manual_corporate","1. Corporate","G:\Shared drives\1. Corporate","TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 04 - Organisation Command Model (OCM)\TSI-OS 04-01 — Command Levels","TSI-OS 04-01 — Command Levels (v1.0).gdoc",".gdoc",179,"2025-11-16T21:40:27Z",false,"",""
